111 14.395149 258.740364 500.208636 
112 12.327736 254.434741 500.130217 
113 13.669419 258.337932 500.221123 
114 12.243600 255.771052 499.605986 
115 14.727696 257.562192 499.847913 
116 13.977669 258.468822 500.926641 
117 13.461342 257.826513 499.843371 
118 14.632384 258.603909 498.753791 
121 14.116499 259.572395 500.752993 
122 13.306432 258.272522 501.018242 
123 13.557550 260.958105 502.192898 
124 13.143186 256.905242 500.574707 
125 13.589269 258.551409 500.384028 
126 11.331122 257.530748 501.356926 
127 11.497712 255.584292 500.879939 
128 12.568166 257.743847 500.588203 
131 11.744405 255.038774 498.991834 
132 12.223804 254.646630 498.747895 
133 12.018465 257.077769 498.974782 
134 11.741900 255.597439 500.290555 
135 11.469200 255.072468 499.085328 
136 11.593447 256.838725 499.476579 
137 11.416342 251.632005 498.752307 
138 11.863647 256.804087 499.561264 
141 13.758339 255.973441 501.808200 
142 13.095253 257.664301 501.983271 
143 13.194412 258.048847 501.270532 
144 14.117153 256.018622 500.757943 
145 14.233765 257.396410 500.226792 
146 13.657414 256.534170 500.272287 
147 13.388403 257.035839 500.158445 
148 12.872608 256.534375 499.826493 
211 12.349585 255.598444 499.217095 
212 13.098099 256.255122 499.077394 
213 13.633922 257.208557 499.339577 
214 12.926186 255.646978 499.527454 
215 13.243928 255.658042 499.032624 
216 13.627911 256.144782 499.366988 
217 12.576536 255.697167 499.595423 
218 12.040748 254.415111 499.507906 
221 12.575102 255.989311 500.081061 
222 12.474399 257.019055 501.260088 
223 12.076790 256.977002 500.467495 
224 11.970823 256.134993 500.615148 
225 12.260511 254.539275 500.759428 
226 13.172744 257.522179 501.354681 
227 13.426495 256.593023 501.708930 
228 12.752684 257.531052 501.628401 
231 13.042658 255.832418 501.147334 
232 11.973756 256.504732 501.666469 
233 11.396189 256.126435 501.454445 
234 11.962166 255.932532 500.888664 
235 12.424013 254.584549 501.530692 
236 12.185551 255.280338 501.006474 
237 12.826694 255.506903 501.520411 
238 13.296095 257.856405 502.046660 
241 13.405917 255.443833 500.909066 
242 11.321534 255.301905 501.868894 
243 13.026793 257.849379 501.797119 
244 11.535251 256.381183 501.751967 
245 11.566511 254.643576 501.069752 
246 11.397879 253.895818 501.496843 
247 12.163469 253.813856 500.600132 
248 15.209903 257.446626 501.291786 
311 16.301246 256.000000 491.379179 
312 14.975021 256.000000 491.883505 
313 16.445738 256.000000 492.457755 
314 17.652609 256.000000 491.865957 
315 16.094665 256.000000 491.374064 
316 16.769236 256.000000 493.048519 
317 17.614164 256.000000 491.802693 
318 17.966248 256.000000 492.601966 
321 22.770039 256.000000 494.811547 
322 23.888771 256.000000 496.433471 
323 22.847237 256.000000 496.194655 
324 23.393001 256.000000 496.000000 
325 23.488607 256.000000 496.000000 
326 23.105151 256.000000 496.000000 
327 25.598240 256.000000 496.000000 
328 23.025957 256.000000 496.271946 
331 13.802520 256.000000 499.830695 
332 14.226553 256.000000 500.219193 
333 13.676598 256.000000 500.188217 
334 14.762250 257.856396 500.953621 
335 13.362241 255.226826 499.605403 
336 12.647291 256.900185 500.336243 
337 14.650272 257.220861 501.169554 
338 13.727828 258.076928 500.829629 
341 13.379722 255.401259 501.104511 
342 12.356063 256.070530 501.554936 
343 13.277591 256.356635 499.383342 
344 11.580918 256.167412 502.123720 
345 12.202683 255.600453 500.851542 
346 11.952696 255.141223 500.326037 
347 12.278809 255.031886 501.107537 
348 12.262321 255.416378 501.073160 
351 14.085004 258.388980 500.460458 
352 12.475937 257.941998 500.539975 
353 11.929675 257.940260 501.274569 
354 11.469596 256.463227 500.828875 
355 11.967685 256.589089 501.652243 
356 11.376657 257.214317 500.111580 
357 12.940758 258.140077 501.206976 
358 12.640257 257.837058 500.239893 
411 12.059533 256.663989 499.941041 
412 12.465995 257.103557 502.200153 
413 13.018057 258.297979 501.585808 
414 12.927312 257.496115 501.571289 
415 12.025745 256.445659 501.230999 
416 11.979388 257.367897 500.717420 
417 12.322145 257.817064 502.176303 
418 12.492973 258.742346 502.479560 
421 11.916241 255.558363 499.554407 
422 11.420978 256.132032 502.389453 
423 11.695920 255.214833 500.485791 
424 11.536226 256.597747 502.388069 
425 12.370993 255.443410 499.798433 
426 12.074540 256.808028 500.671801 
427 11.730566 256.670727 502.179726 
428 11.241154 254.820454 499.366481 
431 11.900799 255.067643 500.637689 
432 12.041678 256.742412 500.829310 
433 12.280515 259.038030 500.787968 
434 11.451099 256.309236 501.639925 
435 12.119267 256.215701 500.659670 
436 11.745338 258.761523 502.637012 
437 10.715167 255.496639 500.734519 
438 12.580559 258.930436 502.293624 
441 11.698397 255.863468 500.906502 
442 11.679599 258.632576 502.631709 
443 12.015611 257.584919 501.336578 
444 12.368529 258.571364 502.584654 
445 11.650193 256.030096 501.304205 
446 12.589938 257.541132 501.283659 
447 12.110392 256.613613 502.314644 
448 11.220152 255.626513 499.758626 
511 10.560716 253.798977 501.108384 
512 11.593468 256.692899 501.451624 
513 13.038023 257.720555 501.127916 
514 11.557679 254.942523 501.077843 
515 11.896619 254.311014 501.260193 
516 11.671131 255.659727 501.000838 
517 10.569028 254.514433 501.147578 
518 11.962433 256.236449 501.394658 
521 12.270251 257.180690 501.976003 
522 11.302416 256.158121 501.560020 
523 10.878415 256.988109 501.938626 
524 12.419736 257.067317 502.514769 
525 13.249746 256.369813 501.703374 
526 12.127278 258.237135 501.857730 
527 12.137689 257.852617 501.267152 
528 12.073132 257.724493 500.967000 
531 12.410650 256.284152 500.879758 
532 12.855512 259.559850 501.499196 
533 12.260111 258.686384 501.801825 
534 10.731423 253.194247 500.887561 
535 10.521569 255.410824 501.258083 
536 11.627918 257.761494 501.795719 
537 12.517537 257.330472 500.996087 
538 12.718271 259.211464 501.387822 
541 12.928918 255.243247 499.179400 
542 12.724929 256.817981 499.517189 
543 12.590670 256.997591 499.257363 
544 13.064410 256.465470 499.931296 
545 13.111214 255.861309 499.231986 
546 14.071649 260.438463 499.690448 
547 12.858457 254.268481 499.839711 
548 13.319005 255.472227 500.121113 
611 13.947878 258.243053 499.422332 
612 13.084753 256.572186 498.813074 
613 13.157742 256.388956 498.810026 
614 13.735534 256.031948 498.372330 
615 13.906345 258.211511 498.797039 
616 13.534625 259.148007 499.043622 
617 14.582914 256.797375 499.111558 
618 13.137824 255.864907 498.259430 
621 12.178131 256.845747 500.050923 
622 11.423827 257.768505 500.757575 
623 11.537308 256.393138 499.697882 
624 11.192058 256.065791 499.622063 
625 10.860769 254.264805 500.304230 
626 12.012501 256.571934 499.970039 
627 11.818195 254.951358 500.385182 
628 11.383852 256.919374 499.795883 
631 13.232160 255.667762 500.041569 
632 13.313060 256.569136 501.003893 
633 13.607576 257.392165 500.677977 
634 12.760877 256.030540 499.360232 
635 15.481667 259.146370 502.175672 
636 12.947672 258.082402 500.576923 
637 13.740078 257.883941 500.803812 
638 13.344814 259.368747 500.151698 
641 12.635616 256.934609 500.261075 
642 11.766969 257.429742 501.086654 
643 11.609673 255.460128 500.265727 
644 13.319415 257.703801 500.770190 
645 13.497118 257.223912 501.718152 
646 12.839786 256.966836 498.220994 
647 13.821863 257.711410 499.527876 
648 12.183385 258.836142 499.261604 
711 14.629568 259.519580 500.802586 
712 12.576709 258.849114 501.022285 
713 12.889807 258.450007 500.071681 
714 13.743019 258.787029 500.599012 
715 13.884151 258.712107 499.743723 
716 13.619004 259.733135 500.868722 
717 14.041625 259.491817 500.774281 
718 14.093406 260.415438 500.778373 
721 11.986433 257.134813 500.664037 
722 12.285772 257.345698 500.651655 
723 11.206000 255.480606 499.721836 
724 11.777766 255.499463 500.204979 
725 10.941261 255.770215 500.026199 
726 12.107825 256.955959 499.917666 
727 12.174553 255.373445 499.820850 
728 12.333897 257.828194 500.652342 
731 12.339514 257.202594 498.215813 
732 12.049874 255.886434 498.177910 
733 13.392462 257.795602 499.130050 
734 12.495472 256.168246 498.447049 
735 13.185141 257.419429 498.944422 
736 13.898040 260.423203 499.492204 
737 11.918804 255.874904 498.837964 
738 12.259582 255.991885 498.153821 
741 13.599268 257.190099 498.630751 
742 13.982292 256.454163 498.439305 
743 12.426650 258.428566 498.662197 
744 14.195742 258.212636 498.675901 
745 14.043363 255.075012 497.357013 
746 14.274648 257.359500 498.653621 
747 13.689540 258.497583 499.946297 
748 14.511691 258.139794 500.412488 
811 11.368320 257.391098 500.934928 
812 12.152035 257.587797 500.613534 
813 12.028257 258.354334 501.398666 
814 11.356398 256.608900 500.225981 
815 12.148191 257.833552 500.976475 
816 10.881318 253.918983 499.745582 
817 10.746085 253.268105 499.893014 
818 12.723537 255.472409 500.979516 
821 11.778165 256.506822 501.165981 
822 11.823928 256.858209 501.443221 
823 13.263533 260.609891 501.710798 
824 11.693328 258.900818 501.099613 
825 11.975188 257.031506 500.295541 
826 11.510527 256.527182 500.195048 
827 10.558584 257.350752 500.417305 
828 12.762383 258.224469 499.767859 
831 12.482772 259.661402 500.889269 
832 13.049745 260.401938 501.020750 
833 11.571844 260.176595 500.168113 
834 11.984707 258.252017 500.153851 
835 12.606183 257.713666 500.446228 
836 12.478609 260.031494 500.994171 
837 12.134283 255.820061 500.104396 
838 11.004784 259.625128 501.979746 
911 14.934442 257.842553 498.381570 
912 13.330251 254.473658 497.430399 
913 15.015972 257.945613 498.072359 
914 14.150241 255.666084 497.520642 
915 14.958860 256.963018 497.702491 
916 15.289755 256.522956 498.307293 
917 15.125045 258.018993 497.716187 
918 15.303035 257.517326 498.708887 
921 16.499915 261.383135 500.298648 
922 15.965761 260.018999 499.997914 
923 14.352273 258.790179 499.799053 
924 16.461566 260.573652 500.425253 
925 15.717334 259.508843 500.255651 
926 15.749431 259.147345 500.359211 
927 16.209391 259.025930 500.528873 
928 15.678844 258.286008 499.959898 
931 16.651588 257.261799 499.602917 
932 16.119585 258.601330 500.266952 
933 15.606424 258.201040 499.372872 
934 16.808882 257.427416 497.717260 
935 16.615825 258.059882 499.984161 
936 16.118363 257.903997 499.944617 
937 14.330599 256.760270 499.860190 
938 0.000000 0.000000 0.000000 
